who,pro_com,selectedhospitalemp,selectedhospital,rescale15,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
15499,100004,63,61,false,0,50,-10,0,10,false,0,0,false
15500,100005,63,58,false,0,50,-10,0,10,false,0,0,false
15501,100005,63,50,false,0,50,-10,0,10,false,0,0,false
15502,100005,63,61,false,0,50,-10,0,10,false,0,0,false
15503,47002,63,50,false,0,50,-10,0,10,false,0,0,false
15504,47002,63,61,false,0,50,-10,0,10,false,0,0,false
15505,47002,63,48,false,0,50,-10,0,10,false,0,0,false
15506,47002,63,58,false,0,50,-10,0,10,false,0,0,false
15507,47002,63,63,false,0,50,-10,0,10,false,0,0,false
15508,47002,63,58,false,0,50,-10,0,10,false,0,0,false
15509,47002,63,58,false,0,50,-10,0,10,false,0,0,false
15510,47002,63,60,false,0,50,-10,0,10,false,0,0,false
15511,47002,63,60,false,0,50,-10,0,10,false,0,0,false
15512,47002,63,60,false,0,50,-10,0,10,false,0,0,false
15513,47002,63,60,false,0,50,-10,0,10,false,0,0,false
15514,47002,63,60,false,0,50,-10,0,10,false,0,0,false
15515,47002,63,50,false,0,50,-10,0,10,false,0,0,false
15516,47002,63,63,false,0,50,-10,0,10,false,0,0,false
15517,47002,63,63,false,0,50,-10,0,10,false,0,0,false
15518,47002,63,61,false,0,50,-10,0,10,false,0,0,false
15519,47002,63,61,false,0,50,-10,0,10,false,0,0,false
15520,47002,63,60,false,0,50,-10,0,10,false,0,0,false
15521,47002,63,61,false,0,50,-10,0,10,false,0,0,false
15522,47002,63,50,false,0,50,-10,0,10,false,0,0,false
15523,47002,63,60,false,0,50,-10,0,10,false,0,0,false
15524,47002,63,50,false,0,50,-10,0,10,false,0,0,false
15525,47002,63,60,false,0,50,-10,0,10,false,0,0,false
15526,47002,63,48,false,0,50,-10,0,10,false,0,0,false
15527,47002,63,63,false,0,50,-10,0,10,false,0,0,false
15528,47002,63,63,false,0,50,-10,0,10,false,0,0,false
15529,47002,63,63,false,0,50,-10,0,10,false,0,0,false
15530,47002,63,58,false,0,50,-10,0,10,false,0,0,false
15531,47002,63,50,false,0,50,-10,0,10,false,0,0,false
15532,47002,63,61,false,0,50,-10,0,10,false,0,0,false
15533,47002,63,61,false,0,50,-10,0,10,false,0,0,false
15534,47002,63,61,false,0,50,-10,0,10,false,0,0,false
15535,47002,63,61,false,0,50,-10,0,10,false,0,0,false
15536,47002,63,63,false,0,50,-10,0,10,false,0,0,false
15537,47002,63,58,false,0,50,-10,0,10,false,0,0,false
15538,47002,63,63,false,0,50,-10,0,10,false,0,0,false
15539,47002,63,50,false,0,50,-10,0,10,false,0,0,false
15540,47002,63,50,false,0,50,-10,0,10,false,0,0,false
15541,47002,63,61,false,0,50,-10,0,10,false,0,0,false
15542,47002,63,63,false,0,50,-10,0,10,false,0,0,false
15543,47002,63,63,false,0,50,-10,0,10,false,0,0,false
15544,47002,63,50,false,0,50,-10,0,10,false,0,0,false
15545,47003,63,61,false,0,50,-10,0,10,false,0,0,false
15546,47003,63,48,false,0,50,-10,0,10,false,0,0,false
15547,47003,63,63,false,0,50,-10,0,10,false,0,0,false
15548,47003,63,50,false,0,50,-10,0,10,false,0,0,false
15549,47003,63,60,false,0,50,-10,0,10,false,0,0,false
15550,47003,63,50,false,0,50,-10,0,10,false,0,0,false
15551,47003,63,58,false,0,50,-10,0,10,false,0,0,false
15552,47003,63,61,false,0,50,-10,0,10,false,0,0,false
15553,47003,63,50,false,0,50,-10,0,10,false,0,0,false
15554,47003,63,60,false,0,50,-10,0,10,false,0,0,false
15555,47003,63,63,false,0,50,-10,0,10,false,0,0,false
15556,47003,63,61,false,0,50,-10,0,10,false,0,0,false
15557,47003,63,48,false,0,50,-10,0,10,false,0,0,false
15558,47003,63,58,false,0,50,-10,0,10,false,0,0,false
15559,47003,63,61,false,0,50,-10,0,10,false,0,0,false
15560,47003,63,50,false,0,50,-10,0,10,false,0,0,false
15561,47003,63,60,false,0,50,-10,0,10,false,0,0,false
15562,47003,63,50,false,0,50,-10,0,10,false,0,0,false
15563,47003,63,63,false,0,50,-10,0,10,false,0,0,false
15564,47005,63,61,false,0,50,-10,0,10,false,0,0,false
15565,47005,63,50,false,0,50,-10,0,10,false,0,0,false
15566,47005,63,58,false,0,50,-10,0,10,false,0,0,false
15567,47005,63,63,false,0,50,-10,0,10,false,0,0,false
15568,47005,63,58,false,0,50,-10,0,10,false,0,0,false
15569,47005,63,58,false,0,50,-10,0,10,false,0,0,false
15570,47005,63,58,false,0,50,-10,0,10,false,0,0,false
15571,47005,63,63,false,0,50,-10,0,10,false,0,0,false
15572,47005,63,58,false,0,50,-10,0,10,false,0,0,false
15573,47005,63,61,false,0,50,-10,0,10,false,0,0,false
15574,47005,63,63,false,0,50,-10,0,10,false,0,0,false
15575,47005,63,63,false,0,50,-10,0,10,false,0,0,false
15576,47005,63,50,false,0,50,-10,0,10,false,0,0,false
15577,47005,63,51,false,0,50,-10,0,10,false,0,0,false
15578,47005,63,50,false,0,50,-10,0,10,false,0,0,false
15579,47005,63,63,false,0,50,-10,0,10,false,0,0,false
15580,47006,63,63,false,0,50,-10,0,10,false,0,0,false
15581,47006,63,58,false,0,50,-10,0,10,false,0,0,false
15582,47006,63,63,false,0,50,-10,0,10,false,0,0,false
15583,47006,63,64,false,0,50,-10,0,10,false,0,0,false
15584,47006,63,61,false,0,50,-10,0,10,false,0,0,false
15585,47006,63,63,false,0,50,-10,0,10,false,0,0,false
15586,47006,63,63,false,0,50,-10,0,10,false,0,0,false
15587,47006,63,60,false,0,50,-10,0,10,false,0,0,false
15588,47006,63,62,false,0,50,-10,0,10,false,0,0,false
15589,47006,63,50,false,0,50,-10,0,10,false,0,0,false
15590,47006,63,63,false,0,50,-10,0,10,false,0,0,false
15591,47006,63,63,false,0,50,-10,0,10,false,0,0,false
15592,47006,63,58,false,0,50,-10,0,10,false,0,0,false
15593,47006,63,60,false,0,50,-10,0,10,false,0,0,false
15594,47006,63,63,false,0,50,-10,0,10,false,0,0,false
15595,47006,63,63,false,0,50,-10,0,10,false,0,0,false
15596,47006,63,48,false,0,50,-10,0,10,false,0,0,false
15597,47006,63,61,false,0,50,-10,0,10,false,0,0,false
15598,47006,63,50,false,0,50,-10,0,10,false,0,0,false
15599,47006,63,50,false,0,50,-10,0,10,false,0,0,false
15600,47006,63,48,false,0,50,-10,0,10,false,0,0,false
15601,47006,63,61,false,0,50,-10,0,10,false,0,0,false
15602,47006,63,50,false,0,50,-10,0,10,false,0,0,false
15603,47006,63,63,false,0,50,-10,0,10,false,0,0,false
15604,47007,63,48,false,0,50,-10,0,10,false,0,0,false
15605,47007,63,63,false,0,50,-10,0,10,false,0,0,false
15606,47007,63,61,false,0,50,-10,0,10,false,0,0,false
15607,47007,63,58,false,0,50,-10,0,10,false,0,0,false
15608,47007,63,63,false,0,50,-10,0,10,false,0,0,false
15609,47007,63,58,false,0,50,-10,0,10,false,0,0,false
15610,47007,63,61,false,0,50,-10,0,10,false,0,0,false
15611,47007,63,63,false,0,50,-10,0,10,false,0,0,false
15612,47007,63,60,false,0,50,-10,0,10,false,0,0,false
15613,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15614,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15615,47009,63,48,false,0,50,-10,0,10,false,0,0,false
15616,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15617,47009,63,48,false,0,50,-10,0,10,false,0,0,false
15618,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15619,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15620,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15621,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15622,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15623,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15624,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15625,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15626,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15627,47009,63,48,false,0,50,-10,0,10,false,0,0,false
15628,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15629,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15630,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15631,47009,63,48,false,0,50,-10,0,10,false,0,0,false
15632,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15633,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15634,47009,63,58,false,0,50,-10,0,10,false,0,0,false
15635,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15636,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15637,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15638,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15639,47009,63,58,false,0,50,-10,0,10,false,0,0,false
15640,47009,63,58,false,0,50,-10,0,10,false,0,0,false
15641,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15642,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15643,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15644,47009,63,48,false,0,50,-10,0,10,false,0,0,false
15645,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15646,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15647,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15648,47009,63,58,false,0,50,-10,0,10,false,0,0,false
15649,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15650,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15651,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15652,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15653,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15654,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15655,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15656,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15657,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15658,47009,63,48,false,0,50,-10,0,10,false,0,0,false
15659,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15660,47009,63,58,false,0,50,-10,0,10,false,0,0,false
15661,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15662,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15663,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15664,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15665,47009,63,48,false,0,50,-10,0,10,false,0,0,false
15666,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15667,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15668,47009,63,58,false,0,50,-10,0,10,false,0,0,false
15669,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15670,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15671,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15672,47009,63,58,false,0,50,-10,0,10,false,0,0,false
15673,47009,63,65,false,0,50,-10,0,10,false,0,0,false
15674,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15675,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15676,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15677,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15678,47009,63,58,false,0,50,-10,0,10,false,0,0,false
15679,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15680,47009,63,58,false,0,50,-10,0,10,false,0,0,false
15681,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15682,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15683,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15684,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15685,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15686,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15687,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15688,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15689,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15690,47009,63,58,false,0,50,-10,0,10,false,0,0,false
15691,47009,63,55,false,0,50,-10,0,10,false,0,0,false
15692,47009,63,60,false,0,50,-10,0,10,false,0,0,false
15693,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15694,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15695,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15696,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15697,47009,63,58,false,0,50,-10,0,10,false,0,0,false
15698,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15699,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15700,47009,63,58,false,0,50,-10,0,10,false,0,0,false
15701,47009,63,48,false,0,50,-10,0,10,false,0,0,false
15702,47009,63,48,false,0,50,-10,0,10,false,0,0,false
15703,47009,63,50,false,0,50,-10,0,10,false,0,0,false
15704,47009,63,48,false,0,50,-10,0,10,false,0,0,false
15705,47009,63,61,false,0,50,-10,0,10,false,0,0,false
15706,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15707,47009,63,48,false,0,50,-10,0,10,false,0,0,false
15708,47009,63,63,false,0,50,-10,0,10,false,0,0,false
15709,47010,63,63,false,0,50,-10,0,10,false,0,0,false
15710,47010,63,50,false,0,50,-10,0,10,false,0,0,false
15711,47010,63,63,false,0,50,-10,0,10,false,0,0,false
15712,47010,63,63,false,0,50,-10,0,10,false,0,0,false
15713,47010,63,61,false,0,50,-10,0,10,false,0,0,false
15714,47010,63,63,false,0,50,-10,0,10,false,0,0,false
15715,47010,63,60,false,0,50,-10,0,10,false,0,0,false
15716,47010,63,48,false,0,50,-10,0,10,false,0,0,false
15717,47010,63,63,false,0,50,-10,0,10,false,0,0,false
15718,47010,63,63,false,0,50,-10,0,10,false,0,0,false
15719,47010,63,48,false,0,50,-10,0,10,false,0,0,false
15720,47010,63,58,false,0,50,-10,0,10,false,0,0,false
15721,47010,63,60,false,0,50,-10,0,10,false,0,0,false
15722,47010,63,61,false,0,50,-10,0,10,false,0,0,false
15723,47010,63,58,false,0,50,-10,0,10,false,0,0,false
15724,47010,63,50,false,0,50,-10,0,10,false,0,0,false
15725,47010,63,60,false,0,50,-10,0,10,false,0,0,false
15726,47010,63,58,false,0,50,-10,0,10,false,0,0,false
15727,47010,63,58,false,0,50,-10,0,10,false,0,0,false
15728,47010,63,58,false,0,50,-10,0,10,false,0,0,false
15729,47010,63,58,false,0,50,-10,0,10,false,0,0,false
15730,47011,63,63,false,0,50,-10,0,10,false,0,0,false
15731,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15732,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15733,47011,63,58,false,0,50,-10,0,10,false,0,0,false
15734,47011,63,63,false,0,50,-10,0,10,false,0,0,false
15735,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15736,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15737,47011,63,58,false,0,50,-10,0,10,false,0,0,false
15738,47011,63,48,false,0,50,-10,0,10,false,0,0,false
15739,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15740,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15741,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15742,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15743,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15744,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15745,47011,63,63,false,0,50,-10,0,10,false,0,0,false
15746,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15747,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15748,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15749,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15750,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15751,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15752,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15753,47011,63,58,false,0,50,-10,0,10,false,0,0,false
15754,47011,63,48,false,0,50,-10,0,10,false,0,0,false
15755,47011,63,63,false,0,50,-10,0,10,false,0,0,false
15756,47011,63,63,false,0,50,-10,0,10,false,0,0,false
15757,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15758,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15759,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15760,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15761,47011,63,63,false,0,50,-10,0,10,false,0,0,false
15762,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15763,47011,63,48,false,0,50,-10,0,10,false,0,0,false
15764,47011,63,63,false,0,50,-10,0,10,false,0,0,false
15765,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15766,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15767,47011,63,63,false,0,50,-10,0,10,false,0,0,false
15768,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15769,47011,63,63,false,0,50,-10,0,10,false,0,0,false
15770,47011,63,58,false,0,50,-10,0,10,false,0,0,false
15771,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15772,47011,63,63,false,0,50,-10,0,10,false,0,0,false
15773,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15774,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15775,47011,63,48,false,0,50,-10,0,10,false,0,0,false
15776,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15777,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15778,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15779,47011,63,48,false,0,50,-10,0,10,false,0,0,false
15780,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15781,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15782,47011,63,48,false,0,50,-10,0,10,false,0,0,false
15783,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15784,47011,63,58,false,0,50,-10,0,10,false,0,0,false
15785,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15786,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15787,47011,63,48,false,0,50,-10,0,10,false,0,0,false
15788,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15789,47011,63,63,false,0,50,-10,0,10,false,0,0,false
15790,47011,63,48,false,0,50,-10,0,10,false,0,0,false
15791,47011,63,58,false,0,50,-10,0,10,false,0,0,false
15792,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15793,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15794,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15795,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15796,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15797,47011,63,63,false,0,50,-10,0,10,false,0,0,false
15798,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15799,47011,63,48,false,0,50,-10,0,10,false,0,0,false
15800,47011,63,61,false,0,50,-10,0,10,false,0,0,false
15801,47011,63,63,false,0,50,-10,0,10,false,0,0,false
15802,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15803,47011,63,48,false,0,50,-10,0,10,false,0,0,false
15804,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15805,47011,63,48,false,0,50,-10,0,10,false,0,0,false
15806,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15807,47011,63,58,false,0,50,-10,0,10,false,0,0,false
15808,47011,63,58,false,0,50,-10,0,10,false,0,0,false
15809,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15810,47011,63,50,false,0,50,-10,0,10,false,0,0,false
15811,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15812,47011,63,58,false,0,50,-10,0,10,false,0,0,false
15813,47011,63,60,false,0,50,-10,0,10,false,0,0,false
15814,47012,63,50,false,0,50,-10,0,10,false,0,0,false
15815,47012,63,50,false,0,50,-10,0,10,false,0,0,false
15816,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15817,47012,63,58,false,0,50,-10,0,10,false,0,0,false
15818,47012,63,48,false,0,50,-10,0,10,false,0,0,false
15819,47012,63,58,false,0,50,-10,0,10,false,0,0,false
15820,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15821,47012,63,58,false,0,50,-10,0,10,false,0,0,false
15822,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15823,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15824,47012,63,58,false,0,50,-10,0,10,false,0,0,false
15825,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15826,47012,63,50,false,0,50,-10,0,10,false,0,0,false
15827,47012,63,50,false,0,50,-10,0,10,false,0,0,false
15828,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15829,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15830,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15831,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15832,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15833,47012,63,58,false,0,50,-10,0,10,false,0,0,false
15834,47012,63,50,false,0,50,-10,0,10,false,0,0,false
15835,47012,63,50,false,0,50,-10,0,10,false,0,0,false
15836,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15837,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15838,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15839,47012,63,58,false,0,50,-10,0,10,false,0,0,false
15840,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15841,47012,63,61,false,0,50,-10,0,10,false,0,0,false
15842,47012,63,61,false,0,50,-10,0,10,false,0,0,false
15843,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15844,47012,63,61,false,0,50,-10,0,10,false,0,0,false
15845,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15846,47012,63,58,false,0,50,-10,0,10,false,0,0,false
15847,47012,63,48,false,0,50,-10,0,10,false,0,0,false
15848,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15849,47012,63,50,false,0,50,-10,0,10,false,0,0,false
15850,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15851,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15852,47012,63,48,false,0,50,-10,0,10,false,0,0,false
15853,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15854,47012,63,50,false,0,50,-10,0,10,false,0,0,false
15855,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15856,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15857,47012,63,58,false,0,50,-10,0,10,false,0,0,false
15858,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15859,47012,63,58,false,0,50,-10,0,10,false,0,0,false
15860,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15861,47012,63,48,false,0,50,-10,0,10,false,0,0,false
15862,47012,63,48,false,0,50,-10,0,10,false,0,0,false
15863,47012,63,50,false,0,50,-10,0,10,false,0,0,false
15864,47012,63,58,false,0,50,-10,0,10,false,0,0,false
15865,47012,63,58,false,0,50,-10,0,10,false,0,0,false
15866,47012,63,50,false,0,50,-10,0,10,false,0,0,false
15867,47012,63,48,false,0,50,-10,0,10,false,0,0,false
15868,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15869,47012,63,58,false,0,50,-10,0,10,false,0,0,false
15870,47012,63,58,false,0,50,-10,0,10,false,0,0,false
15871,47012,63,61,false,0,50,-10,0,10,false,0,0,false
15872,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15873,47012,63,60,false,0,50,-10,0,10,false,0,0,false
15874,47012,63,63,false,0,50,-10,0,10,false,0,0,false
15875,47012,63,48,false,0,50,-10,0,10,false,0,0,false
15876,47012,63,50,false,0,50,-10,0,10,false,0,0,false
15877,47012,63,61,false,0,50,-10,0,10,false,0,0,false
15878,47013,63,63,false,0,50,-10,0,10,false,0,0,false
15879,47013,63,60,false,0,50,-10,0,10,false,0,0,false
15880,47013,63,58,false,0,50,-10,0,10,false,0,0,false
15881,47013,63,60,false,0,50,-10,0,10,false,0,0,false
15882,47013,63,60,false,0,50,-10,0,10,false,0,0,false
15883,47013,63,50,false,0,50,-10,0,10,false,0,0,false
15884,47013,63,60,false,0,50,-10,0,10,false,0,0,false
15885,47013,63,50,false,0,50,-10,0,10,false,0,0,false
15886,47013,63,50,false,0,50,-10,0,10,false,0,0,false
15887,47013,63,60,false,0,50,-10,0,10,false,0,0,false
15888,47013,63,48,false,0,50,-10,0,10,false,0,0,false
15889,47013,63,48,false,0,50,-10,0,10,false,0,0,false
15890,47013,63,60,false,0,50,-10,0,10,false,0,0,false
15891,47013,63,62,false,0,50,-10,0,10,false,0,0,false
15892,47013,63,50,false,0,50,-10,0,10,false,0,0,false
15893,47013,63,63,false,0,50,-10,0,10,false,0,0,false
15894,47013,63,58,false,0,50,-10,0,10,false,0,0,false
15895,47013,63,60,false,0,50,-10,0,10,false,0,0,false
15896,47013,63,61,false,0,50,-10,0,10,false,0,0,false
15897,47013,63,50,false,0,50,-10,0,10,false,0,0,false
15898,47013,63,64,false,0,50,-10,0,10,false,0,0,false
15899,47013,63,58,false,0,50,-10,0,10,false,0,0,false
15900,47013,63,61,false,0,50,-10,0,10,false,0,0,false
15901,47013,63,61,false,0,50,-10,0,10,false,0,0,false
15902,47014,63,60,false,0,50,-10,0,10,false,0,0,false
15903,47014,63,50,false,0,50,-10,0,10,false,0,0,false
15904,47014,63,63,false,0,50,-10,0,10,false,0,0,false
15905,47014,63,63,false,0,50,-10,0,10,false,0,0,false
15906,47014,63,48,false,0,50,-10,0,10,false,0,0,false
15907,47014,63,50,false,0,50,-10,0,10,false,0,0,false
15908,47014,63,58,false,0,50,-10,0,10,false,0,0,false
15909,47014,63,58,false,0,50,-10,0,10,false,0,0,false
15910,47014,63,61,false,0,50,-10,0,10,false,0,0,false
15911,47014,63,50,false,0,50,-10,0,10,false,0,0,false
15912,47014,63,50,false,0,50,-10,0,10,false,0,0,false
15913,47014,63,48,false,0,50,-10,0,10,false,0,0,false
15914,47014,63,61,false,0,50,-10,0,10,false,0,0,false
15915,47014,63,63,false,0,50,-10,0,10,false,0,0,false
15916,47014,63,50,false,0,50,-10,0,10,false,0,0,false
15917,47014,63,48,false,0,50,-10,0,10,false,0,0,false
15918,47014,63,58,false,0,50,-10,0,10,false,0,0,false
15919,47014,63,48,false,0,50,-10,0,10,false,0,0,false
15920,47014,63,48,false,0,50,-10,0,10,false,0,0,false
15921,47014,63,48,false,0,50,-10,0,10,false,0,0,false
15922,47014,63,63,false,0,50,-10,0,10,false,0,0,false
15923,47014,63,50,false,0,50,-10,0,10,false,0,0,false
15924,47014,63,50,false,0,50,-10,0,10,false,0,0,false
15925,47014,63,48,false,0,50,-10,0,10,false,0,0,false
15926,47014,63,48,false,0,50,-10,0,10,false,0,0,false
15927,47014,63,61,false,0,50,-10,0,10,false,0,0,false
15928,47014,63,48,false,0,50,-10,0,10,false,0,0,false
15929,47014,63,60,false,0,50,-10,0,10,false,0,0,false
15930,47014,63,58,false,0,50,-10,0,10,false,0,0,false
15931,47014,63,61,false,0,50,-10,0,10,false,0,0,false
15932,47014,63,48,false,0,50,-10,0,10,false,0,0,false
15933,47014,63,48,false,0,50,-10,0,10,false,0,0,false
15934,47014,63,61,false,0,50,-10,0,10,false,0,0,false
15935,47014,63,60,false,0,50,-10,0,10,false,0,0,false
15936,47014,63,61,false,0,50,-10,0,10,false,0,0,false
15937,47014,63,60,false,0,50,-10,0,10,false,0,0,false
15938,47014,63,58,false,0,50,-10,0,10,false,0,0,false
15939,47014,63,50,false,0,50,-10,0,10,false,0,0,false
15940,47014,63,60,false,0,50,-10,0,10,false,0,0,false
15941,47014,63,60,false,0,50,-10,0,10,false,0,0,false
15942,47014,63,61,false,0,50,-10,0,10,false,0,0,false
15943,47014,63,60,false,0,50,-10,0,10,false,0,0,false
15944,47014,63,63,false,0,50,-10,0,10,false,0,0,false
15945,47014,63,61,false,0,50,-10,0,10,false,0,0,false
15946,47014,63,61,false,0,50,-10,0,10,false,0,0,false
