who,pro_com,selectedhospitalemp,name_selectedhospitalemp,selectedhospital,name_selectedhospital,rankinglist,rescale15,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
133,51002,48,AREA ARETINA NORD AREZZO,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 0.8173685656208627] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
134,51002,48,AREA ARETINA NORD AREZZO,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
135,51002,48,AREA ARETINA NORD AREZZO,62,CIVILE CECINA (LI),{{table: [[48 1] [62 0.4480713851871788] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
136,51002,48,AREA ARETINA NORD AREZZO,71,S. FRANCESCO BARGA (LU),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -0.8619545666922109] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
137,51002,48,AREA ARETINA NORD AREZZO,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.9429518237758632]]}},true,90,50,0,0,0,true,0,0.2,false
138,51002,48,AREA ARETINA NORD AREZZO,52,OSP. RIUNITI DELLA VAL DI CHIANA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -0.5044290310846711] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
139,51002,48,AREA ARETINA NORD AREZZO,71,S. FRANCESCO BARGA (LU),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
140,51002,48,AREA ARETINA NORD AREZZO,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 0.8089922249244411] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
141,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.9219355608540907] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
142,51002,48,AREA ARETINA NORD AREZZO,71,S. FRANCESCO BARGA (LU),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -0.6443085548061473] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
143,51002,48,AREA ARETINA NORD AREZZO,68,CIVILE ELBANO PORTOFERRAIO (LI),{{table: [[48 1] [62 0.5] [68 -0.9500394309065908] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
144,51002,48,AREA ARETINA NORD AREZZO,69,OSPEDALE SAN LUCA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 -0.22046382771984013] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
145,51002,48,AREA ARETINA NORD AREZZO,60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 0.9837558763091887] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
146,51002,48,AREA ARETINA NORD AREZZO,55,OSPEDALE DELL'ALTA VAL D'ELSA POGGIBONSI,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.40103969886087304] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
147,51002,48,AREA ARETINA NORD AREZZO,69,OSPEDALE SAN LUCA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0.1550245524842034] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
148,51002,48,AREA ARETINA NORD AREZZO,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
149,51002,48,AREA ARETINA NORD AREZZO,71,S. FRANCESCO BARGA (LU),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
150,51002,48,AREA ARETINA NORD AREZZO,62,CIVILE CECINA (LI),{{table: [[48 1] [62 0.2953257727002222] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
151,51002,48,AREA ARETINA NORD AREZZO,55,OSPEDALE DELL'ALTA VAL D'ELSA POGGIBONSI,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.3401717829231213] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
152,51002,48,AREA ARETINA NORD AREZZO,63,OSPEDALE SAN JACOPO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 0.9904661001996757] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
153,51002,48,AREA ARETINA NORD AREZZO,58,OSPEDALI PISANI (PI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 0.8185367629640263] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
154,51002,48,AREA ARETINA NORD AREZZO,62,CIVILE CECINA (LI),{{table: [[48 1] [62 0.4939916584151882] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
155,51002,48,AREA ARETINA NORD AREZZO,64,OSPEDALE S. GIUSEPPE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5418953213265205] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
156,51002,48,AREA ARETINA NORD AREZZO,55,OSPEDALE DELL'ALTA VAL D'ELSA POGGIBONSI,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.6470951122101706] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
157,51002,48,AREA ARETINA NORD AREZZO,53,MISERICORDIA GROSSETO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 -0.07823788705508605] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
158,51004,48,AREA ARETINA NORD AREZZO,57,S.M. ANNUNZIATA BAGNO A RIPOLI,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 -0.19825049290450214] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
159,51004,48,AREA ARETINA NORD AREZZO,67,SAN ROSSORE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0.20714612519559616] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
160,51004,48,AREA ARETINA NORD AREZZO,62,CIVILE CECINA (LI),{{table: [[48 1] [62 0.707129231765843] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
161,51004,48,AREA ARETINA NORD AREZZO,64,OSPEDALE S. GIUSEPPE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.8303887294005203] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
162,51004,48,AREA ARETINA NORD AREZZO,64,OSPEDALE S. GIUSEPPE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5997310874784536] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
163,51004,48,AREA ARETINA NORD AREZZO,71,S. FRANCESCO BARGA (LU),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
164,51004,48,AREA ARETINA NORD AREZZO,57,S.M. ANNUNZIATA BAGNO A RIPOLI,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0.07770809444625097] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
165,51004,48,AREA ARETINA NORD AREZZO,68,CIVILE ELBANO PORTOFERRAIO (LI),{{table: [[48 1] [62 0.5] [68 -0.8126894859120879] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
166,51004,48,AREA ARETINA NORD AREZZO,61,NUOVO OSPEDALE DI PRATO S.STEFANO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
167,51005,48,AREA ARETINA NORD AREZZO,66,"OSPEDALE UNICO ""VERSILIA""",{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 -0.023412086164889545] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
168,51006,48,AREA ARETINA NORD AREZZO,62,CIVILE CECINA (LI),{{table: [[48 1] [62 0.45225770649512453] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
169,51006,48,AREA ARETINA NORD AREZZO,49,"OSPEDALE DEL VALDARNO - ""S.MARIA DELLA GRUCCIA""",{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -0.7392659307054588] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
170,51006,48,AREA ARETINA NORD AREZZO,67,SAN ROSSORE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 -0.05040501024779838] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
171,51006,48,AREA ARETINA NORD AREZZO,57,S.M. ANNUNZIATA BAGNO A RIPOLI,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0.04764698782842073] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
172,51006,48,AREA ARETINA NORD AREZZO,63,OSPEDALE SAN JACOPO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 0.8262821714736115] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
173,51006,48,AREA ARETINA NORD AREZZO,58,OSPEDALI PISANI (PI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
174,51007,48,AREA ARETINA NORD AREZZO,54,NUOVO OSPEDALE BORGO S.LORENZO (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -0.9919069872140713] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
175,51008,48,AREA ARETINA NORD AREZZO,55,OSPEDALE DELL'ALTA VAL D'ELSA POGGIBONSI,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.459969186667468] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
176,51010,48,AREA ARETINA NORD AREZZO,52,OSP. RIUNITI DELLA VAL DI CHIANA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -0.8133191020253331] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
177,51010,48,AREA ARETINA NORD AREZZO,64,OSPEDALE S. GIUSEPPE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.1651147860536114] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
178,51011,48,AREA ARETINA NORD AREZZO,53,MISERICORDIA GROSSETO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 -1.2846522897712976E-4] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
179,51011,48,AREA ARETINA NORD AREZZO,70,SERRISTORI FIGLINE V.A. (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -0.7661516604065849] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
180,51012,48,AREA ARETINA NORD AREZZO,67,SAN ROSSORE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 -0.33057168144299337] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
181,51012,48,AREA ARETINA NORD AREZZO,64,OSPEDALE S. GIUSEPPE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.14199420454817302] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
182,51012,48,AREA ARETINA NORD AREZZO,54,NUOVO OSPEDALE BORGO S.LORENZO (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
183,51012,48,AREA ARETINA NORD AREZZO,61,NUOVO OSPEDALE DI PRATO S.STEFANO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
184,51012,48,AREA ARETINA NORD AREZZO,64,OSPEDALE S. GIUSEPPE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.20081725168771186] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
185,51012,48,AREA ARETINA NORD AREZZO,58,OSPEDALI PISANI (PI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 0.5278178853438469] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
186,51012,48,AREA ARETINA NORD AREZZO,63,OSPEDALE SAN JACOPO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
187,51012,48,AREA ARETINA NORD AREZZO,49,"OSPEDALE DEL VALDARNO - ""S.MARIA DELLA GRUCCIA""",{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -0.5735680778915047] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
188,51012,48,AREA ARETINA NORD AREZZO,51,LE SCOTTE SIENA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 -0.02392539831043161] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
189,51012,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.8978549308915187] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
190,51013,48,AREA ARETINA NORD AREZZO,60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
191,51013,48,AREA ARETINA NORD AREZZO,62,CIVILE CECINA (LI),{{table: [[48 1] [62 0.9373020203841504] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
192,51013,48,AREA ARETINA NORD AREZZO,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.6821854879714219]]}},true,90,50,0,0,0,true,0,0.2,false
193,51014,48,AREA ARETINA NORD AREZZO,52,OSP. RIUNITI DELLA VAL DI CHIANA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -0.9849914643056293] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
194,51015,48,AREA ARETINA NORD AREZZO,53,MISERICORDIA GROSSETO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 -0.2172522014891555] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
