who,timeatbirth,pro_com,selectedhospitalemp,name_selectedhospitalemp,selectedhospital,name_selectedhospital,rankinglist,rescale15,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
2674,2238,49001,62,CIVILE CECINA (LI),59,RIUNITI LIVORNO,{{table: [[65 0.30927545566627157] [51 0.5051341138215042] [58 0.5426196798918612] [59 1] [67 -0.09700650135884638] [48 0] [49 0] [50 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [60 0] [61 0] [62 0] [63 0] [64 0] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2675,730,49001,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[50 1] [65 0.8906329426483592] [53 -0.07903242873541624] [58 0.4135265279374209] [71 -0.9678264168698993] [48 0] [49 0] [51 0] [52 0] [54 0] [55 0] [56 0] [57 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [66 0] [67 0] [68 0] [69 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2676,2819,49002,62,CIVILE CECINA (LI),62,CIVILE CECINA (LI),{{table: [[53 -0.1287981515334404] [61 1] [60 0.7104535654124153] [67 -0.2809944592489378] [70 -1] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [62 -0.1113903586289172] [63 0] [64 0] [65 0] [66 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2677,798,49002,62,CIVILE CECINA (LI),59,RIUNITI LIVORNO,{{table: [[62 0.2606828676264393] [50 1] [52 -1] [69 0.28358046255397934] [59 0.7179543127338953] [48 0] [49 0] [51 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2678,2380,49002,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[68 -0.9680200260876307] [53 -0.2456373557616254] [58 1] [59 0.3412486052970624] [67 -0.3306820428067035] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [55 0] [56 0] [57 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2679,3397,49002,62,CIVILE CECINA (LI),62,CIVILE CECINA (LI),{{table: [[62 0.8129416322046448] [68 -0.9166687554102382] [53 -0.3633844552800575] [55 0.8986245861200381] [67 -0.20493749866113287] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [63 0] [64 0] [65 0] [66 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2680,1995,49002,62,CIVILE CECINA (LI),59,RIUNITI LIVORNO,{{table: [[68 -1] [53 -0.10906004922547641] [63 1] [69 0.09845851772917415] [59 0.999852849924664] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [62 0] [64 0] [65 0] [66 0] [67 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2681,2961,49004,62,CIVILE CECINA (LI),68,CIVILE ELBANO PORTOFERRAIO (LI),{{table: [[68 -0.8206276406911077] [50 1] [51 0.6024357873084701] [61 1] [58 1] [48 0] [49 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [59 0] [60 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2682,957,49006,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[62 0.18308482796327197] [68 -1] [50 1] [65 0.37279667402535044] [51 0.3404680635223023] [48 0] [49 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0.049905775280746786] [59 0] [60 0] [61 0] [63 0] [64 0] [66 0] [67 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2683,2848,49006,62,CIVILE CECINA (LI),59,RIUNITI LIVORNO,{{table: [[53 -0.06170650511438503] [59 0.2393606992910915] [60 0.8148118158297477] [57 0.15266774399278568] [56 1] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [55 0] [58 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2684,770,49006,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[68 -1] [52 -1] [64 0.6037370472728775] [63 1] [71 -1] [48 0] [49 0] [50 0] [51 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0.1411580670045638] [59 0] [60 0] [61 0] [62 0] [65 0] [66 0] [67 0] [69 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2685,3335,49006,62,CIVILE CECINA (LI),59,RIUNITI LIVORNO,{{table: [[62 0.28217799238813746] [65 0.34664366218630405] [63 0.7673209113308327] [66 -0.056646124072566195] [59 0.5352502792507897] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [64 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2686,1715,49006,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[53 -0.3822321483695507] [54 -0.6890842306516549] [61 1] [66 0.12108278793083094] [67 0.22312016388612627] [48 0] [49 0] [50 0] [51 0] [52 0] [55 0] [56 0] [57 0] [58 -0.1772375877588035] [59 0] [60 0] [62 0] [63 0] [64 0] [65 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2687,1146,49007,62,CIVILE CECINA (LI),62,CIVILE CECINA (LI),{{table: [[62 0.4488540770196227] [53 0.3185827374643892] [69 -0.32727614785270376] [66 0.21762919210640824] [59 0.523734205210737] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [63 0] [64 0] [65 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2688,926,49007,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[51 0.49771956823192515] [54 -1] [66 0.40725013942762606] [58 0.7789837501952578] [59 0.6353240906432551] [48 0] [49 0] [50 0] [52 0] [53 0] [55 0] [56 0] [57 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2689,66,49007,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[53 -0.29314890724562653] [49 -1] [58 0.77752903868421] [59 0.1647764760588859] [70 -1] [48 0] [50 0] [51 0] [52 0] [54 0] [55 0] [56 0] [57 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2690,2306,49007,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[62 0.12373665007318674] [68 -0.7323881421716758] [65 0.277935268065015] [55 0.17791440077781223] [58 0.9512054690674725] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [59 0] [60 0] [61 0] [63 0] [64 0] [66 0] [67 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2691,1193,49007,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[65 0.6423959147148599] [64 0.6945396174977767] [71 -0.751756555125437] [57 -0.2612617881780923] [56 0.5592981573174172] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [58 0.31934900510863173] [59 0] [60 0] [61 0] [62 0] [63 0] [66 0] [67 0] [68 0] [69 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2692,1518,49007,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[52 -1] [66 -0.4728818503403169] [58 0.8291433150485237] [57 -0.3618034063257993] [67 0.30189776648531785] [48 0] [49 0] [50 0] [51 0] [53 0] [54 0] [55 0] [56 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2693,3198,49007,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[62 0.31043407474604845] [65 0.471645368581773] [51 0.5431499026097724] [58 0.82343112440857] [67 -0.27530183237233796] [48 0] [49 0] [50 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [59 0] [60 0] [61 0] [63 0] [64 0] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2694,2174,49007,62,CIVILE CECINA (LI),62,CIVILE CECINA (LI),{{table: [[52 -0.4684764238956589] [66 -0.38510090891583426] [59 0.5733158748258935] [60 0.8678698721733] [67 0.3413777622911986] [48 0] [49 0] [50 0] [51 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [61 0] [62 0.16377055121430392] [63 0] [64 0] [65 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2695,3155,49007,62,CIVILE CECINA (LI),62,CIVILE CECINA (LI),{{table: [[62 1] [68 -1] [65 0.31085125902042043] [52 -0.5874661359422075] [67 -0.20427774008962526] [48 0] [49 0] [50 0] [51 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [63 0] [64 0] [66 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2696,3222,49007,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[55 0.3844631591029177] [64 0.6362898128360917] [66 0.42026781288473025] [58 0.7130708804047522] [59 0.33730461149956253] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [60 0] [61 0] [62 0] [63 0] [65 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2697,2178,49007,62,CIVILE CECINA (LI),65,F.LOTTI PONTEDERA (PI),{{table: [[65 0.08905289800403396] [55 0.23372005278021757] [63 0.5938321100692185] [66 0.12333323462916952] [67 0.10699222109016794] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [64 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2698,3392,49007,62,CIVILE CECINA (LI),59,RIUNITI LIVORNO,{{table: [[49 -1] [69 0.30982972813697573] [66 0.1704149229489879] [59 1] [67 -0.40826266884900614] [48 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2699,658,49007,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[50 1] [51 0.21665275199234924] [64 0.6850300806769027] [58 1] [59 0.2874103499379832] [48 0] [49 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [60 0] [61 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2700,3285,49007,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[62 -0.16391186914258693] [53 0.3029564969216395] [58 1] [59 0.6056488089896933] [71 -0.8738109616488319] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [55 0] [56 0] [57 0] [60 0] [61 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2701,3359,49007,62,CIVILE CECINA (LI),62,CIVILE CECINA (LI),{{table: [[62 0.41874120586500924] [65 0.4071684506059374] [53 0.2026450396639958] [52 -1] [67 -0.5677394352841321] [48 0] [49 0] [50 0] [51 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [63 0] [64 0] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2702,2539,49007,62,CIVILE CECINA (LI),59,RIUNITI LIVORNO,{{table: [[53 0.06443683474722509] [59 0.2375462322807949] [71 -1] [67 -0.3985794480133341] [56 0.5633132351219959] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [55 0] [57 0] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [68 0] [69 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2703,3338,49007,62,CIVILE CECINA (LI),62,CIVILE CECINA (LI),{{table: [[62 0.6298988080274364] [69 -0.2857931122588769] [59 0.6980030149941575] [71 -1] [56 0.38801935737830523] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [60 0] [61 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2704,1443,49007,62,CIVILE CECINA (LI),62,CIVILE CECINA (LI),{{table: [[62 0.4038079150098167] [55 0.8395193187619859] [69 -0.18234602442618483] [66 -0.09541568182680443] [67 -0.2036345654291687] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [63 0] [64 0] [65 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2705,640,49007,62,CIVILE CECINA (LI),62,CIVILE CECINA (LI),{{table: [[62 0.5586722017369277] [65 0.7400839158100635] [49 -1] [64 0.6486621389862758] [58 0.5913463523737268] [48 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [59 0] [60 0] [61 0] [63 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2706,212,49007,62,CIVILE CECINA (LI),62,CIVILE CECINA (LI),{{table: [[62 0.5555870340317943] [50 1] [66 0.2953483134111083] [59 0.4261432105245997] [67 0.16180523159985524] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [63 0] [64 0] [65 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2707,1821,49008,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[62 0.40325564415057896] [54 -1] [69 -0.05523002719215835] [58 1] [59 0.883247054042096] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [57 0] [60 0] [61 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2708,2890,49009,62,CIVILE CECINA (LI),59,RIUNITI LIVORNO,{{table: [[62 0.143915660882714] [66 0.11909242490518686] [59 0.31344890085738764] [67 -0.131913173627672] [70 -0.8893963519612292] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [63 0] [64 0] [65 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2709,2228,49009,62,CIVILE CECINA (LI),59,RIUNITI LIVORNO,{{table: [[62 0.5016944766823032] [59 0.1473329544253179] [60 0.6860424998099006] [57 -0.09718743471995464] [56 0.26430345665280586] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [58 0] [61 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2710,753,49011,62,CIVILE CECINA (LI),68,CIVILE ELBANO PORTOFERRAIO (LI),{{table: [[68 -1] [50 0.8720501673128699] [53 -0.10382614977319096] [54 -0.7149945806654352] [59 0.42638066958160054] [48 0] [49 0] [51 0] [52 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2711,2170,49012,62,CIVILE CECINA (LI),53,MISERICORDIA GROSSETO,{{table: [[68 -0.7857284604054984] [65 0.4653906755750846] [53 0.3565010715577295] [69 -0.1382457479477625] [59 0.20377258948969762] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [66 0] [67 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2712,1419,49012,62,CIVILE CECINA (LI),68,CIVILE ELBANO PORTOFERRAIO (LI),{{table: [[62 0.41307971386186604] [65 0.7518132874024025] [53 0.18376622675609372] [60 1] [67 0.04465235377221685] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [61 0] [63 0] [64 0] [66 0] [68 -0.009387221994166622] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2713,578,49012,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[68 -0.7395911871787131] [54 -1] [69 -0.19365012601239104] [66 0.017646869350154873] [58 1] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [57 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [67 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2714,1742,49012,62,CIVILE CECINA (LI),53,MISERICORDIA GROSSETO,{{table: [[62 0.5029105688781269] [68 -0.9883588889382414] [65 0.3839918014537753] [69 -0.38557352069145034] [67 -0.06246544972530202] [48 0] [49 0] [50 0] [51 0] [52 0] [53 -0.2875167231086331] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [63 0] [64 0] [66 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2715,699,49012,62,CIVILE CECINA (LI),65,F.LOTTI PONTEDERA (PI),{{table: [[62 0.794466848301959] [68 -0.9913721078122316] [53 -0.005235332590314299] [59 0.4825486643039256] [56 0.34141916831690744] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [55 0] [57 0] [58 0] [60 0] [61 0] [63 0] [64 0] [65 -0.22158197739951607] [66 0] [67 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2716,3291,49012,62,CIVILE CECINA (LI),53,MISERICORDIA GROSSETO,{{table: [[68 -0.9956483859158687] [65 0.47565703805395165] [53 0.45059141597532254] [63 0.44888168412185026] [67 0.19703759434769536] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [64 0] [66 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2717,30,49012,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[62 0.7064082969592167] [68 -0.8663479739694091] [65 1] [61 1] [52 -0.7824236261839619] [48 0] [49 0] [50 0] [51 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0.15338591064786772] [59 0] [60 0] [63 0] [64 0] [66 0] [67 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2718,2181,49012,62,CIVILE CECINA (LI),68,CIVILE ELBANO PORTOFERRAIO (LI),{{table: [[68 -1] [53 -0.17464602416399078] [59 0.29565155530658926] [60 0.8042561277060225] [56 0.837652956390025] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [55 0] [57 0] [58 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2719,2157,49012,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[68 -1] [51 0.2810938923249763] [58 0.7447958930273539] [59 0.533942383486201] [60 0.9194742580995894] [48 0] [49 0] [50 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2720,2922,49012,62,CIVILE CECINA (LI),68,CIVILE ELBANO PORTOFERRAIO (LI),{{table: [[68 -0.9367576133904468] [50 1] [59 0.7469533114649898] [67 0.1451854075883732] [56 0.4888290307125143] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2721,3514,49012,62,CIVILE CECINA (LI),65,F.LOTTI PONTEDERA (PI),{{table: [[62 0.4112383203187253] [68 -0.8698201046041591] [65 0.9521588504931127] [51 0.48596756457904106] [53 0.35108224096252866] [48 0] [49 0] [50 0] [52 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [63 0] [64 0] [66 0] [67 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2722,1334,49012,62,CIVILE CECINA (LI),62,CIVILE CECINA (LI),{{table: [[62 1] [68 -0.8201500366943872] [54 -0.7631997300119291] [64 0.20351297063448254] [58 0.8472324512110521] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [57 0] [59 0] [60 0] [61 0] [63 0] [65 0] [66 0] [67 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2723,2775,49012,62,CIVILE CECINA (LI),53,MISERICORDIA GROSSETO,{{table: [[68 -1] [65 0.3112650481532631] [61 1] [67 -0.028856321066295217] [56 0.6282136121489246] [48 0] [49 0] [50 0] [51 0] [52 0] [53 -0.23502297066859987] [54 0] [55 0] [57 0] [58 0] [59 0] [60 0] [62 0] [63 0] [64 0] [66 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2724,2369,49012,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[62 0.19310512987548356] [68 -0.5215419736472857] [64 0.8718808394915771] [69 0.006498982479950003] [58 0.5782162653314984] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [59 0] [60 0] [61 0] [63 0] [65 0] [66 0] [67 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2725,1501,49017,62,CIVILE CECINA (LI),59,RIUNITI LIVORNO,{{table: [[65 0.2038222738243048] [64 0.44650695659623796] [66 0.021150852115330274] [59 0.25988075518108567] [67 0.1558836611238106] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [62 0] [63 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2726,801,49017,62,CIVILE CECINA (LI),59,RIUNITI LIVORNO,{{table: [[68 -1] [65 0.17471583459791185] [66 -0.11493572618317661] [58 0.7198858012168885] [67 -0.11404842585873201] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [59 0.07739599146862243] [60 0] [61 0] [62 0] [63 0] [64 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2727,1404,49017,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[68 -0.9963360591624701] [65 0.34717331175450633] [63 1] [58 1] [67 0.23451975818984155] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [59 0] [60 0] [61 0] [62 0] [64 0] [66 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2728,91,49017,62,CIVILE CECINA (LI),59,RIUNITI LIVORNO,{{table: [[50 1] [51 0.500122436260257] [59 0.0715900453950255] [57 -0.303969636170244] [56 0.3810136422967035] [48 0] [49 0] [52 0] [53 0] [54 0] [55 0] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2729,3047,49017,62,CIVILE CECINA (LI),62,CIVILE CECINA (LI),{{table: [[62 0.4497296078913898] [68 -0.7787693419527827] [65 0.4034985501880453] [69 -0.14497285870218882] [59 0.4168729729481011] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [63 0] [64 0] [66 0] [67 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2730,2931,49017,62,CIVILE CECINA (LI),59,RIUNITI LIVORNO,{{table: [[62 0.6858095058509603] [50 1] [65 0.3785280477734493] [69 -0.08010943784694152] [59 1] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [63 0] [64 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2731,945,49017,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[62 0.028570346712098238] [66 -0.34384362529925083] [58 1] [67 0.2827771132759895] [56 0.9447206784793265] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [59 0] [60 0] [61 0] [63 0] [64 0] [65 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2732,504,49017,62,CIVILE CECINA (LI),62,CIVILE CECINA (LI),{{table: [[65 0.48151547136150213] [61 1] [49 -0.956804138429273] [69 -0.3433121432535185] [66 -0.4153268693820799] [48 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [62 -0.24707911170192884] [63 0] [64 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2733,2884,49017,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[68 -0.9112045681899972] [65 0.4099473573734046] [63 0.9816714064108092] [58 0.9057175060743428] [67 -0.21353973159735828] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [59 0] [60 0] [61 0] [62 0] [64 0] [66 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2734,2489,49017,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[62 0.4448593463559615] [64 0.7606253924411237] [69 0.08213878248267181] [58 0.7946196690110161] [57 0.18697140984324237] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [59 0] [60 0] [61 0] [63 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
2735,1764,49017,62,CIVILE CECINA (LI),58,OSPEDALI PISANI (PI),{{table: [[49 -1] [63 1] [58 0.6381753200556227] [57 0.1321965379797785] [67 -0.1688391852971201] [48 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [59 0] [60 0] [61 0] [62 0] [64 0] [65 0] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
