who,pro_com,selectedhospitalemp,selectedhospital,rescale15%,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
1375,52012,55,60,true,260,50,-50,50,50,false,0,0,false
1376,52012,55,60,true,260,50,-50,50,50,false,0,0,false
1377,52012,55,63,true,260,50,-50,50,50,false,0,0,false
1378,52013,55,48,true,260,50,-50,50,50,false,0,0,false
1379,52016,55,61,true,260,50,-50,50,50,false,0,0,false
1380,52016,55,50,true,260,50,-50,50,50,false,0,0,false
1381,52017,55,60,true,260,50,-50,50,50,false,0,0,false
1382,52018,55,60,true,260,50,-50,50,50,false,0,0,false
1383,52019,55,48,true,260,50,-50,50,50,false,0,0,false
1384,52022,55,50,true,260,50,-50,50,50,false,0,0,false
1385,52022,55,60,true,260,50,-50,50,50,false,0,0,false
1386,52022,55,50,true,260,50,-50,50,50,false,0,0,false
1387,52022,55,61,true,260,50,-50,50,50,false,0,0,false
1388,52022,55,50,true,260,50,-50,50,50,false,0,0,false
1389,52022,55,61,true,260,50,-50,50,50,false,0,0,false
1390,52022,55,63,true,260,50,-50,50,50,false,0,0,false
1391,52022,55,50,true,260,50,-50,50,50,false,0,0,false
1392,52022,55,48,true,260,50,-50,50,50,false,0,0,false
1393,52022,55,61,true,260,50,-50,50,50,false,0,0,false
1394,52022,55,61,true,260,50,-50,50,50,false,0,0,false
1395,52022,55,50,true,260,50,-50,50,50,false,0,0,false
1396,52022,55,50,true,260,50,-50,50,50,false,0,0,false
1397,52022,55,50,true,260,50,-50,50,50,false,0,0,false
1398,52022,55,60,true,260,50,-50,50,50,false,0,0,false
1399,52022,55,50,true,260,50,-50,50,50,false,0,0,false
1400,52022,55,50,true,260,50,-50,50,50,false,0,0,false
1401,52022,55,50,true,260,50,-50,50,50,false,0,0,false
1402,52022,55,61,true,260,50,-50,50,50,false,0,0,false
1403,52022,55,63,true,260,50,-50,50,50,false,0,0,false
1404,52023,55,48,true,260,50,-50,50,50,false,0,0,false
1405,52025,55,60,true,260,50,-50,50,50,false,0,0,false
1406,52028,55,50,true,260,50,-50,50,50,false,0,0,false
1407,52028,55,50,true,260,50,-50,50,50,false,0,0,false
1408,52028,55,50,true,260,50,-50,50,50,false,0,0,false
1409,52028,55,63,true,260,50,-50,50,50,false,0,0,false
1410,52028,55,61,true,260,50,-50,50,50,false,0,0,false
1411,52032,55,50,true,260,50,-50,50,50,false,0,0,false
1412,52032,55,60,true,260,50,-50,50,50,false,0,0,false
1413,52033,55,48,true,260,50,-50,50,50,false,0,0,false
1414,52034,55,61,true,260,50,-50,50,50,false,0,0,false
1415,51002,56,48,true,260,50,-50,50,50,false,0,0,false
1416,51004,56,48,true,260,50,-50,50,50,false,0,0,false
1417,51013,56,48,true,260,50,-50,50,50,false,0,0,false
1418,51022,56,48,true,260,50,-50,50,50,false,0,0,false
1419,48006,56,61,true,260,50,-50,50,50,false,0,0,false
1420,48014,56,60,true,260,50,-50,50,50,false,0,0,false
1421,48017,56,60,true,260,50,-50,50,50,false,0,0,false
1422,48018,56,61,true,260,50,-50,50,50,false,0,0,false
1423,48019,56,63,true,260,50,-50,50,50,false,0,0,false
1424,48021,56,63,true,260,50,-50,50,50,false,0,0,false
1425,53009,56,58,true,260,50,-50,50,50,false,0,0,false
1426,49004,56,58,true,260,50,-50,50,50,false,0,0,false
1427,49007,56,60,true,260,50,-50,50,50,false,0,0,false
1428,49009,56,58,true,260,50,-50,50,50,false,0,0,false
1429,49014,56,58,true,260,50,-50,50,50,false,0,0,false
1430,49017,56,58,true,260,50,-50,50,50,false,0,0,false
1431,46001,56,58,true,260,50,-50,50,50,false,0,0,false
1432,46005,56,61,true,260,50,-50,50,50,false,0,0,false
1433,46005,56,58,true,260,50,-50,50,50,false,0,0,false
1434,46007,56,58,true,260,50,-50,50,50,false,0,0,false
1435,46009,56,58,true,260,50,-50,50,50,false,0,0,false
1436,46011,56,63,true,260,50,-50,50,50,false,0,0,false
1437,46013,56,58,true,260,50,-50,50,50,false,0,0,false
1438,46015,56,63,true,260,50,-50,50,50,false,0,0,false
1439,46017,56,61,true,260,50,-50,50,50,false,0,0,false
1440,46018,56,63,true,260,50,-50,50,50,false,0,0,false
1441,46022,56,58,true,260,50,-50,50,50,false,0,0,false
1442,46023,56,58,true,260,50,-50,50,50,false,0,0,false
1443,46024,56,63,true,260,50,-50,50,50,false,0,0,false
1444,46028,56,58,true,260,50,-50,50,50,false,0,0,false
1445,46030,56,58,true,260,50,-50,50,50,false,0,0,false
1446,46033,56,58,true,260,50,-50,50,50,false,0,0,false
1447,45001,56,58,true,260,50,-50,50,50,false,0,0,false
1448,45001,56,58,true,260,50,-50,50,50,false,0,0,false
1449,45001,56,58,true,260,50,-50,50,50,false,0,0,false
1450,45001,56,58,true,260,50,-50,50,50,false,0,0,false
1451,45001,56,58,true,260,50,-50,50,50,false,0,0,false
1452,45001,56,61,true,260,50,-50,50,50,false,0,0,false
1453,45001,56,61,true,260,50,-50,50,50,false,0,0,false
1454,45001,56,61,true,260,50,-50,50,50,false,0,0,false
1455,45002,56,58,true,260,50,-50,50,50,false,0,0,false
1456,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1457,45003,56,61,true,260,50,-50,50,50,false,0,0,false
1458,45003,56,61,true,260,50,-50,50,50,false,0,0,false
1459,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1460,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1461,45003,56,63,true,260,50,-50,50,50,false,0,0,false
1462,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1463,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1464,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1465,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1466,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1467,45003,56,63,true,260,50,-50,50,50,false,0,0,false
1468,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1469,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1470,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1471,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1472,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1473,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1474,45003,56,50,true,260,50,-50,50,50,false,0,0,false
1475,45003,56,63,true,260,50,-50,50,50,false,0,0,false
1476,45003,56,63,true,260,50,-50,50,50,false,0,0,false
1477,45003,56,63,true,260,50,-50,50,50,false,0,0,false
1478,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1479,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1480,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1481,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1482,45003,56,63,true,260,50,-50,50,50,false,0,0,false
1483,45003,56,63,true,260,50,-50,50,50,false,0,0,false
1484,45003,56,63,true,260,50,-50,50,50,false,0,0,false
1485,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1486,45003,56,50,true,260,50,-50,50,50,false,0,0,false
1487,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1488,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1489,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1490,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1491,45003,56,58,true,260,50,-50,50,50,false,0,0,false
1492,45004,56,58,true,260,50,-50,50,50,false,0,0,false
1493,45005,56,58,true,260,50,-50,50,50,false,0,0,false
1494,45006,56,58,true,260,50,-50,50,50,false,0,0,false
1495,45007,56,58,true,260,50,-50,50,50,false,0,0,false
1496,45007,56,58,true,260,50,-50,50,50,false,0,0,false
1497,45008,56,58,true,260,50,-50,50,50,false,0,0,false
1498,45008,56,58,true,260,50,-50,50,50,false,0,0,false
1499,45008,56,63,true,260,50,-50,50,50,false,0,0,false
1500,45009,56,58,true,260,50,-50,50,50,false,0,0,false
1501,45009,56,58,true,260,50,-50,50,50,false,0,0,false
1502,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1503,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1504,45010,56,61,true,260,50,-50,50,50,false,0,0,false
1505,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1506,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1507,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1508,45010,56,63,true,260,50,-50,50,50,false,0,0,false
1509,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1510,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1511,45010,56,60,true,260,50,-50,50,50,false,0,0,false
1512,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1513,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1514,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1515,45010,56,61,true,260,50,-50,50,50,false,0,0,false
1516,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1517,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1518,45010,56,63,true,260,50,-50,50,50,false,0,0,false
1519,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1520,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1521,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1522,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1523,45010,56,50,true,260,50,-50,50,50,false,0,0,false
1524,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1525,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1526,45010,56,63,true,260,50,-50,50,50,false,0,0,false
1527,45010,56,63,true,260,50,-50,50,50,false,0,0,false
1528,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1529,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1530,45010,56,61,true,260,50,-50,50,50,false,0,0,false
1531,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1532,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1533,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1534,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1535,45010,56,63,true,260,50,-50,50,50,false,0,0,false
1536,45010,56,61,true,260,50,-50,50,50,false,0,0,false
1537,45010,56,61,true,260,50,-50,50,50,false,0,0,false
1538,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1539,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1540,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1541,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1542,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1543,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1544,45010,56,58,true,260,50,-50,50,50,false,0,0,false
1545,45011,56,58,true,260,50,-50,50,50,false,0,0,false
1546,45011,56,58,true,260,50,-50,50,50,false,0,0,false
1547,45011,56,58,true,260,50,-50,50,50,false,0,0,false
1548,45011,56,58,true,260,50,-50,50,50,false,0,0,false
1549,45011,56,58,true,260,50,-50,50,50,false,0,0,false
1550,45011,56,50,true,260,50,-50,50,50,false,0,0,false
1551,45012,56,61,true,260,50,-50,50,50,false,0,0,false
1552,45013,56,58,true,260,50,-50,50,50,false,0,0,false
1553,45014,56,58,true,260,50,-50,50,50,false,0,0,false
1554,45014,56,50,true,260,50,-50,50,50,false,0,0,false
1555,45014,56,58,true,260,50,-50,50,50,false,0,0,false
1556,45015,56,61,true,260,50,-50,50,50,false,0,0,false
1557,45016,56,63,true,260,50,-50,50,50,false,0,0,false
1558,45016,56,58,true,260,50,-50,50,50,false,0,0,false
1559,45016,56,58,true,260,50,-50,50,50,false,0,0,false
1560,45017,56,58,true,260,50,-50,50,50,false,0,0,false
1561,50004,56,58,true,260,50,-50,50,50,false,0,0,false
1562,50005,56,58,true,260,50,-50,50,50,false,0,0,false
1563,50006,56,58,true,260,50,-50,50,50,false,0,0,false
1564,50009,56,58,true,260,50,-50,50,50,false,0,0,false
1565,50010,56,58,true,260,50,-50,50,50,false,0,0,false
1566,50019,56,58,true,260,50,-50,50,50,false,0,0,false
1567,50025,56,58,true,260,50,-50,50,50,false,0,0,false
1568,50026,56,58,true,260,50,-50,50,50,false,0,0,false
1569,50028,56,63,true,260,50,-50,50,50,false,0,0,false
1570,50029,56,58,true,260,50,-50,50,50,false,0,0,false
1571,50031,56,60,true,260,50,-50,50,50,false,0,0,false
1572,50032,56,60,true,260,50,-50,50,50,false,0,0,false
1573,50037,56,58,true,260,50,-50,50,50,false,0,0,false
1574,100001,56,63,true,260,50,-50,50,50,false,0,0,false
1575,100005,56,61,true,260,50,-50,50,50,false,0,0,false
1576,47009,56,63,true,260,50,-50,50,50,false,0,0,false
1577,47014,56,61,true,260,50,-50,50,50,false,0,0,false
1578,47016,56,60,true,260,50,-50,50,50,false,0,0,false
1579,47017,56,50,true,260,50,-50,50,50,false,0,0,false
1580,47021,56,60,true,260,50,-50,50,50,false,0,0,false
1581,52011,56,48,true,260,50,-50,50,50,false,0,0,false
1582,52033,56,50,true,260,50,-50,50,50,false,0,0,false
1583,51013,57,61,true,260,50,-50,50,50,false,0,0,false
1584,51020,57,60,true,260,50,-50,50,50,false,0,0,false
1585,51026,57,60,true,260,50,-50,50,50,false,0,0,false
1586,51031,57,60,true,260,50,-50,50,50,false,0,0,false
1587,51033,57,61,true,260,50,-50,50,50,false,0,0,false
1588,51034,57,48,true,260,50,-50,50,50,false,0,0,false
1589,51040,57,60,true,260,50,-50,50,50,false,0,0,false
1590,51041,57,50,true,260,50,-50,50,50,false,0,0,false
1591,48001,57,63,true,260,50,-50,50,50,false,0,0,false
1592,48001,57,60,true,260,50,-50,50,50,false,0,0,false
1593,48001,57,50,true,260,50,-50,50,50,false,0,0,false
1594,48001,57,60,true,260,50,-50,50,50,false,0,0,false
1595,48001,57,63,true,260,50,-50,50,50,false,0,0,false
1596,48001,57,63,true,260,50,-50,50,50,false,0,0,false
1597,48001,57,61,true,260,50,-50,50,50,false,0,0,false
1598,48001,57,50,true,260,50,-50,50,50,false,0,0,false
1599,48002,57,63,true,260,50,-50,50,50,false,0,0,false
1600,48004,57,50,true,260,50,-50,50,50,false,0,0,false
1601,48005,57,63,true,260,50,-50,50,50,false,0,0,false
1602,48006,57,61,true,260,50,-50,50,50,false,0,0,false
1603,48013,57,50,true,260,50,-50,50,50,false,0,0,false
1604,48014,57,63,true,260,50,-50,50,50,false,0,0,false
1605,48015,57,61,true,260,50,-50,50,50,false,0,0,false
1606,48015,57,63,true,260,50,-50,50,50,false,0,0,false
1607,48017,57,50,true,260,50,-50,50,50,false,0,0,false
1608,48017,57,50,true,260,50,-50,50,50,false,0,0,false
1609,48017,57,50,true,260,50,-50,50,50,false,0,0,false
1610,48017,57,50,true,260,50,-50,50,50,false,0,0,false
1611,48017,57,61,true,260,50,-50,50,50,false,0,0,false
1612,48017,57,63,true,260,50,-50,50,50,false,0,0,false
1613,48017,57,50,true,260,50,-50,50,50,false,0,0,false
1614,48017,57,63,true,260,50,-50,50,50,false,0,0,false
1615,48017,57,61,true,260,50,-50,50,50,false,0,0,false
1616,48017,57,61,true,260,50,-50,50,50,false,0,0,false
1617,48017,57,60,true,260,50,-50,50,50,false,0,0,false
1618,48017,57,50,true,260,50,-50,50,50,false,0,0,false
1619,48017,57,61,true,260,50,-50,50,50,false,0,0,false
1620,48017,57,61,true,260,50,-50,50,50,false,0,0,false
1621,48017,57,60,true,260,50,-50,50,50,false,0,0,false
1622,48017,57,61,true,260,50,-50,50,50,false,0,0,false
1623,48017,57,61,true,260,50,-50,50,50,false,0,0,false
1624,48017,57,50,true,260,50,-50,50,50,false,0,0,false
1625,48017,57,50,true,260,50,-50,50,50,false,0,0,false
1626,48017,57,63,true,260,50,-50,50,50,false,0,0,false
1627,48017,57,63,true,260,50,-50,50,50,false,0,0,false
1628,48017,57,50,true,260,50,-50,50,50,false,0,0,false
1629,48017,57,60,true,260,50,-50,50,50,false,0,0,false
1630,48017,57,50,true,260,50,-50,50,50,false,0,0,false
1631,48017,57,60,true,260,50,-50,50,50,false,0,0,false
1632,48017,57,63,true,260,50,-50,50,50,false,0,0,false
1633,48017,57,60,true,260,50,-50,50,50,false,0,0,false
1634,48017,57,60,true,260,50,-50,50,50,false,0,0,false
1635,48017,57,63,true,260,50,-50,50,50,false,0,0,false
1636,48017,57,50,true,260,50,-50,50,50,false,0,0,false
1637,48017,57,61,true,260,50,-50,50,50,false,0,0,false
1638,48017,57,60,true,260,50,-50,50,50,false,0,0,false
1639,48017,57,50,true,260,50,-50,50,50,false,0,0,false
1640,48017,57,50,true,260,50,-50,50,50,false,0,0,false
1641,48017,57,61,true,260,50,-50,50,50,false,0,0,false
1642,48017,57,61,true,260,50,-50,50,50,false,0,0,false
1643,48017,57,60,true,260,50,-50,50,50,false,0,0,false
1644,48021,57,61,true,260,50,-50,50,50,false,0,0,false
1645,48021,57,60,true,260,50,-50,50,50,false,0,0,false
1646,48021,57,61,true,260,50,-50,50,50,false,0,0,false
1647,48021,57,50,true,260,50,-50,50,50,false,0,0,false
1648,48021,57,48,true,260,50,-50,50,50,false,0,0,false
1649,48021,57,60,true,260,50,-50,50,50,false,0,0,false
1650,48022,57,50,true,260,50,-50,50,50,false,0,0,false
1651,48022,57,50,true,260,50,-50,50,50,false,0,0,false
1652,48022,57,50,true,260,50,-50,50,50,false,0,0,false
1653,48022,57,50,true,260,50,-50,50,50,false,0,0,false
1654,48024,57,50,true,260,50,-50,50,50,false,0,0,false
1655,48025,57,50,true,260,50,-50,50,50,false,0,0,false
1656,48028,57,63,true,260,50,-50,50,50,false,0,0,false
1657,48030,57,60,true,260,50,-50,50,50,false,0,0,false
1658,48032,57,48,true,260,50,-50,50,50,false,0,0,false
1659,48032,57,50,true,260,50,-50,50,50,false,0,0,false
1660,48032,57,50,true,260,50,-50,50,50,false,0,0,false
1661,48032,57,63,true,260,50,-50,50,50,false,0,0,false
1662,48033,57,50,true,260,50,-50,50,50,false,0,0,false
1663,48033,57,50,true,260,50,-50,50,50,false,0,0,false
1664,48033,57,50,true,260,50,-50,50,50,false,0,0,false
1665,48033,57,60,true,260,50,-50,50,50,false,0,0,false
1666,48033,57,60,true,260,50,-50,50,50,false,0,0,false
1667,48033,57,60,true,260,50,-50,50,50,false,0,0,false
1668,48033,57,63,true,260,50,-50,50,50,false,0,0,false
1669,48033,57,60,true,260,50,-50,50,50,false,0,0,false
1670,48035,57,60,true,260,50,-50,50,50,false,0,0,false
1671,48035,57,63,true,260,50,-50,50,50,false,0,0,false
1672,48035,57,50,true,260,50,-50,50,50,false,0,0,false
1673,48035,57,61,true,260,50,-50,50,50,false,0,0,false
1674,48035,57,60,true,260,50,-50,50,50,false,0,0,false
1675,48035,57,48,true,260,50,-50,50,50,false,0,0,false
1676,48036,57,50,true,260,50,-50,50,50,false,0,0,false
1677,48036,57,63,true,260,50,-50,50,50,false,0,0,false
1678,48036,57,63,true,260,50,-50,50,50,false,0,0,false
1679,48037,57,60,true,260,50,-50,50,50,false,0,0,false
1680,48038,57,60,true,260,50,-50,50,50,false,0,0,false
1681,48038,57,63,true,260,50,-50,50,50,false,0,0,false
1682,48039,57,60,true,260,50,-50,50,50,false,0,0,false
1683,48041,57,61,true,260,50,-50,50,50,false,0,0,false
1684,48041,57,50,true,260,50,-50,50,50,false,0,0,false
1685,48043,57,61,true,260,50,-50,50,50,false,0,0,false
1686,48044,57,60,true,260,50,-50,50,50,false,0,0,false
1687,48046,57,50,true,260,50,-50,50,50,false,0,0,false
1688,48050,57,61,true,260,50,-50,50,50,false,0,0,false
1689,48052,57,60,true,260,50,-50,50,50,false,0,0,false
1690,48052,57,61,true,260,50,-50,50,50,false,0,0,false
1691,48052,57,60,true,260,50,-50,50,50,false,0,0,false
1692,48052,57,50,true,260,50,-50,50,50,false,0,0,false
1693,48052,57,61,true,260,50,-50,50,50,false,0,0,false
1694,48052,57,61,true,260,50,-50,50,50,false,0,0,false
1695,48052,57,50,true,260,50,-50,50,50,false,0,0,false
1696,48052,57,48,true,260,50,-50,50,50,false,0,0,false
1697,48054,57,60,true,260,50,-50,50,50,false,0,0,false
1698,49018,57,63,true,260,50,-50,50,50,false,0,0,false
1699,49021,57,58,true,260,50,-50,50,50,false,0,0,false
1700,46007,57,50,true,260,50,-50,50,50,false,0,0,false
1701,100003,57,50,true,260,50,-50,50,50,false,0,0,false
1702,100005,57,61,true,260,50,-50,50,50,false,0,0,false
1703,47002,57,63,true,260,50,-50,50,50,false,0,0,false
1704,47003,57,63,true,260,50,-50,50,50,false,0,0,false
1705,47011,57,60,true,260,50,-50,50,50,false,0,0,false
1706,47014,57,58,true,260,50,-50,50,50,false,0,0,false
1707,47016,57,50,true,260,50,-50,50,50,false,0,0,false
1708,52006,57,48,true,260,50,-50,50,50,false,0,0,false
1709,52023,57,60,true,260,50,-50,50,50,false,0,0,false
1710,51016,58,60,true,260,50,-50,50,50,false,0,0,false
1711,51042,58,63,true,260,50,-50,50,50,false,0,0,false
1712,48012,58,61,true,260,50,-50,50,50,false,0,0,false
1713,48019,58,60,true,260,50,-50,50,50,false,0,0,false
1714,48020,58,63,true,260,50,-50,50,50,false,0,0,false
1715,48050,58,50,true,260,50,-50,50,50,false,0,0,false
1716,53009,58,58,true,260,50,-50,50,50,false,0,0,false
1717,49001,58,58,true,260,50,-50,50,50,false,0,0,false
1718,49002,58,58,true,260,50,-50,50,50,false,0,0,false
1719,49003,58,58,true,260,50,-50,50,50,false,0,0,false
1720,49004,58,58,true,260,50,-50,50,50,false,0,0,false
1721,49005,58,58,true,260,50,-50,50,50,false,0,0,false
1722,49006,58,58,true,260,50,-50,50,50,false,0,0,false
1723,49007,58,58,true,260,50,-50,50,50,false,0,0,false
1724,49007,58,58,true,260,50,-50,50,50,false,0,0,false
1725,49008,58,58,true,260,50,-50,50,50,false,0,0,false
1726,49008,58,63,true,260,50,-50,50,50,false,0,0,false
1727,49008,58,58,true,260,50,-50,50,50,false,0,0,false
1728,49008,58,58,true,260,50,-50,50,50,false,0,0,false
1729,49008,58,58,true,260,50,-50,50,50,false,0,0,false
1730,49009,58,58,true,260,50,-50,50,50,false,0,0,false
1731,49009,58,61,true,260,50,-50,50,50,false,0,0,false
1732,49009,58,50,true,260,50,-50,50,50,false,0,0,false
1733,49009,58,63,true,260,50,-50,50,50,false,0,0,false
1734,49009,58,58,true,260,50,-50,50,50,false,0,0,false
1735,49009,58,58,true,260,50,-50,50,50,false,0,0,false
1736,49009,58,58,true,260,50,-50,50,50,false,0,0,false
1737,49009,58,58,true,260,50,-50,50,50,false,0,0,false
1738,49009,58,58,true,260,50,-50,50,50,false,0,0,false
1739,49009,58,58,true,260,50,-50,50,50,false,0,0,false
1740,49009,58,63,true,260,50,-50,50,50,false,0,0,false
1741,49009,58,58,true,260,50,-50,50,50,false,0,0,false
1742,49009,58,58,true,260,50,-50,50,50,false,0,0,false
1743,49009,58,63,true,260,50,-50,50,50,false,0,0,false
